Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
KEGG_2021_Human	Gastric acid secretion	1/76	3.602932e-01	4.198692e-01	0	0	2.276782e+00	2.324223e+00	ITPR2
KEGG_2021_Human	Arrhythmogenic right ventricular cardiomyopathy	1/77	3.640497e-01	4.209325e-01	0	0	2.246711e+00	2.270222e+00	RYR2
KEGG_2021_Human	Coronavirus disease	2/232	3.943850e-01	4.483942e-01	0	0	1.486049e+00	1.382661e+00	MAPK10;MAPK9
KEGG_2021_Human	Ras signaling pathway	2/232	3.943850e-01	4.483942e-01	0	0	1.486049e+00	1.382661e+00	MAPK10;MAPK9
KEGG_2021_Human	Taste transduction	1/86	3.968895e-01	4.483942e-01	0	0	2.007911e+00	1.855505e+00	CACNA1A
KEGG_2021_Human	Gap junction	1/88	4.039557e-01	4.529200e-01	0	0	1.961554e+00	1.778051e+00	ITPR2
KEGG_2021_Human	Hypertrophic cardiomyopathy	1/90	4.109398e-01	4.572864e-01	0	0	1.917280e+00	1.705054e+00	RYR2
KEGG_2021_Human	Salivary secretion	1/93	4.212641e-01	4.652768e-01	0	0	1.854479e+00	1.603188e+00	ITPR2
KEGG_2021_Human	Dilated cardiomyopathy	1/96	4.314090e-01	4.662550e-01	0	0	1.795644e+00	1.509596e+00	RYR2
KEGG_2021_Human	Circadian entrainment	1/97	4.347513e-01	4.662550e-01	0	0	1.776850e+00	1.480082e+00	RYR2
KEGG_2021_Human	Phosphatidylinositol signaling system	1/97	4.347513e-01	4.662550e-01	0	0	1.776850e+00	1.480082e+00	ITPR2
KEGG_2021_Human	Prostate cancer	1/97	4.347513e-01	4.662550e-01	0	0	1.776850e+00	1.480082e+00	HSP90B1
KEGG_2021_Human	Glycerophospholipid metabolism	1/98	4.380741e-01	4.664387e-01	0	0	1.758443e+00	1.451361e+00	PTDSS2
KEGG_2021_Human	NF-kappa B signaling pathway	1/104	4.576082e-01	4.837572e-01	0	0	1.655507e+00	1.294179e+00	TRAF2
KEGG_2021_Human	Glucagon signaling pathway	1/107	4.671212e-01	4.903116e-01	0	0	1.608409e+00	1.224267e+00	ITPR2
KEGG_2021_Human	Platelet activation	1/124	5.179858e-01	5.398725e-01	0	0	1.384917e+00	9.110090e-01	ITPR2
KEGG_2021_Human	Oocyte meiosis	1/129	5.320080e-01	5.506097e-01	0	0	1.330482e+00	8.396631e-01	ITPR2
KEGG_2021_Human	Vascular smooth muscle contraction	1/133	5.429339e-01	5.580154e-01	0	0	1.289903e+00	7.878313e-01	ITPR2
KEGG_2021_Human	PI3K-Akt signaling pathway	2/354	6.161534e-01	6.289014e-01	0	0	9.649704e-01	4.672959e-01	ATF6B;HSP90B1
KEGG_2021_Human	Alcoholism	1/186	6.659238e-01	6.750461e-01	0	0	9.178938e-01	3.731973e-01	ATF6B
KEGG_2021_Human	Transcriptional misregulation in cancer	1/192	6.775880e-01	6.821974e-01	0	0	8.887886e-01	3.459306e-01	DDIT3
KEGG_2021_Human	Proteoglycans in cancer	1/205	7.014933e-01	7.014933e-01	0	0	8.316007e-01	2.948390e-01	ITPR2
